goodreads_link,animal,pronoun,pronoun_extra,pronoun_group,animal_book_rank,num_ratings,title,author,decade_category,manual_rank,avg_ratings,book_cover_image,description,num_reviews,ISBN,pub_date,pub_year,publisher,decade,animal_group
https://www.goodreads.com/book/show/28503853-narwhal,narwhal,he/him,,he/him,23,13007,"Narwhal: Unicorn of the Sea  (Narwhal and Jelly, #1)",Ben Clanton,2010s,,4.23,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469402845i/28503853.jpg,"Narwhal is a happy-go-lucky narwhal. Jelly is a no-nonsense jellyfish. The two might not have a lot in common, but they do they love waffles, parties and adventures. Join Narwhal and Jelly as they discover the whole wide ocean together.A wonderfully silly early graphic novel series featuring three stories. In the first, Jelly learns that Narwhal is a really good friend. Then Narwhal and Jelly form their own pod of awesomeness with their ocean friends. And finally, Narwhal and Jelly read the best book ever -- even though it doesn't have any words...or pictures!Ben Clanton showcases the joys of friendship, the benefits of working together and the power of imagination in the delightful Narwhal: Unicorn of the Sea.Show more",1374.0,9781101918715.0,"October 4, 2016",2016,Tundra Books,2010.0,narwhal
https://www.goodreads.com/book/show/9466024-pete-the-cat,cat,he/him,,he/him,24,12564,Pete the Cat: Rocking in My School Shoes: A Back to School Book for Kids,Eric Litwin,2010s,,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377648110i/9466024.jpg,"Time to head back to school with this bestselling groovy Pete the Cat book!Pete the Cat is rocking in his school shoes. Pete discovers the library, the lunch room, the playground, and lots of other cool places at school. And no matter where he goes, Pete never stops moving and grooving and singing his song...because it’s all good.The funneverstops—download the free groovin’ song.",781.0,9780061910241.0,"July 26, 2011",2011,HarperCollins,2010.0,cat
https://www.goodreads.com/book/show/9466024-pete-the-cat,cat,she/her,,she/her,24,12564,Pete the Cat: Rocking in My School Shoes: A Back to School Book for Kids,Eric Litwin,2010s,,4.33,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377648110i/9466024.jpg,"Time to head back to school with this bestselling groovy Pete the Cat book!Pete the Cat is rocking in his school shoes. Pete discovers the library, the lunch room, the playground, and lots of other cool places at school. And no matter where he goes, Pete never stops moving and grooving and singing his song...because it’s all good.The funneverstops—download the free groovin’ song.",781.0,9780061910241.0,"July 26, 2011",2011,HarperCollins,2010.0,cat
https://www.goodreads.com/book/show/36341954-we-don-t-eat-our-classmates,dinosaur,she/her,,she/her,31,10742,"We Don't Eat Our Classmates (Penelope Rex, #1)",Ryan T.  Higgins,2010s,,4.51,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509512923i/36341954.jpg,"Penelope the dinosaur starts school, but it’s hard to make friends when her classmates are so delicious!It’s the first day of school for Penelope Rex, and she can’t wait to meet her classmates. But it’s hard to make human friends when they’re so darn delicious! That is, until Penelope gets a taste of her own medicine and finds she may not be at the top of the food chain after all... Readers will gobble up this hilarious new story from award-winning author-illustrator Ryan T. Higgins.",1722.0,9781368003551.0,"June 19, 2018",2018,Disney Hyperion,2010.0,dinosaur
https://www.goodreads.com/book/show/36341954-we-don-t-eat-our-classmates,dinosaur,she/her,,she/her,31,10742,"We Don't Eat Our Classmates (Penelope Rex, #1)",Ryan T.  Higgins,2010s,,4.51,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509512923i/36341954.jpg,"Penelope the dinosaur starts school, but it’s hard to make friends when her classmates are so delicious!It’s the first day of school for Penelope Rex, and she can’t wait to meet her classmates. But it’s hard to make human friends when they’re so darn delicious! That is, until Penelope gets a taste of her own medicine and finds she may not be at the top of the food chain after all... Readers will gobble up this hilarious new story from award-winning author-illustrator Ryan T. Higgins.",1722.0,9781368003551.0,"June 19, 2018",2018,Disney Hyperion,2010.0,dinosaur
https://www.goodreads.com/book/show/36341954-we-don-t-eat-our-classmates,dinosaur,he/him,,he/him,31,10742,"We Don't Eat Our Classmates (Penelope Rex, #1)",Ryan T.  Higgins,2010s,,4.51,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509512923i/36341954.jpg,"Penelope the dinosaur starts school, but it’s hard to make friends when her classmates are so delicious!It’s the first day of school for Penelope Rex, and she can’t wait to meet her classmates. But it’s hard to make human friends when they’re so darn delicious! That is, until Penelope gets a taste of her own medicine and finds she may not be at the top of the food chain after all... Readers will gobble up this hilarious new story from award-winning author-illustrator Ryan T. Higgins.",1722.0,9781368003551.0,"June 19, 2018",2018,Disney Hyperion,2010.0,dinosaur
https://www.goodreads.com/book/show/36341954-we-don-t-eat-our-classmates,fish,he/him,,he/him,31,10742,"We Don't Eat Our Classmates (Penelope Rex, #1)",Ryan T.  Higgins,2010s,,4.51,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509512923i/36341954.jpg,"Penelope the dinosaur starts school, but it’s hard to make friends when her classmates are so delicious!It’s the first day of school for Penelope Rex, and she can’t wait to meet her classmates. But it’s hard to make human friends when they’re so darn delicious! That is, until Penelope gets a taste of her own medicine and finds she may not be at the top of the food chain after all... Readers will gobble up this hilarious new story from award-winning author-illustrator Ryan T. Higgins.",1722.0,9781368003551.0,"June 19, 2018",2018,Disney Hyperion,2010.0,fish
https://www.goodreads.com/book/show/908940.No_Roses_for_Harry_,dog,he/him,,he/him,21,9596,No Roses for Harry!,Gene Zion,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347247951i/908940.jpg,"A classic picture book featuring the beloved Harry the Dirty Dog! Harry is the not-too-happy recipient of a handmade sweater, and what makes matters worse is that it’s a sweater with a pattern of roses. Harry does everything he can think of to get rid of that sweater. But when it seems like he’ll never lose the sweater, an unexpected visitor helps him solve his problem… This is an irresistible story featuring a classic picture book character, especially perfect for young dog lovers and fans of Harry the Dirty Dog . Harry the Dirty Dog has been recognized by the National Education Association as an all-time top-100 children's book. It has also been welcomed by a new generation at home, as Betty White's 2020 reading of the story on StorylineOnline has been viewed more than 8 million times. For more fun with Harry the Dirty Dog, don't miss Harry by the Sea and Harry and the Lady Next Door. As Children's Books and Their Creators said about all three ""There is a droll, seemingly effortless union of art and text in the Harry stories, a delicious mastery of everyday foolishness.""Show more",135.0,9780064430111.0,"September 17, 1958",1958,HarperCollins,1950.0,dog
https://www.goodreads.com/book/show/908940.No_Roses_for_Harry_,bird,she/her,,she/her,21,9596,No Roses for Harry!,Gene Zion,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347247951i/908940.jpg,"A classic picture book featuring the beloved Harry the Dirty Dog! Harry is the not-too-happy recipient of a handmade sweater, and what makes matters worse is that it’s a sweater with a pattern of roses. Harry does everything he can think of to get rid of that sweater. But when it seems like he’ll never lose the sweater, an unexpected visitor helps him solve his problem… This is an irresistible story featuring a classic picture book character, especially perfect for young dog lovers and fans of Harry the Dirty Dog . Harry the Dirty Dog has been recognized by the National Education Association as an all-time top-100 children's book. It has also been welcomed by a new generation at home, as Betty White's 2020 reading of the story on StorylineOnline has been viewed more than 8 million times. For more fun with Harry the Dirty Dog, don't miss Harry by the Sea and Harry and the Lady Next Door. As Children's Books and Their Creators said about all three ""There is a droll, seemingly effortless union of art and text in the Harry stories, a delicious mastery of everyday foolishness.""Show more",135.0,9780064430111.0,"September 17, 1958",1958,HarperCollins,1950.0,bird
https://www.goodreads.com/book/show/913768.Sammy_the_Seal,seal,he/him,,he/him,24,6399,Sammy the Seal,Syd Hoff,1950s,,4.09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406508591i/913768.jpg,"Sammy, the adventurous seal, leaves the zoo for the day and ventures into the big, busy city. Along the way he finds a school full of kids and new things to do—and he even learns to read! ""So funny and so original that it promises to be one of the most successful books in this best-selling series."" (Publishers Weekly) Sammy the Seal is another hilarious, original story by Syd Hoff, the celebrated author of Danny and the Dinosaur . This classic Level One I Can Read is perfect for shared reading with a child. Whether shared at home or in a classroom, the short sentences, familiar words, and simple concepts of Level One books support success for children eager to start reading on their own.Show more",169.0,9780064442701.0,"January 1, 1959",1959,HarperCollins,1950.0,seal
https://www.goodreads.com/book/show/7775.Happy_Birthday_to_You_,bird,he/him,,he/him,25,6114,Happy Birthday to You!,Dr. Seuss,1950s,,4.15,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388183621i/7775.jpg,"“Today you are you! That is truer than true!There is no one alive who is you-er than you!”Bigger than New Year’s, the Fourth of July, and Halloween all rolled into one, birthdays are for celebrating withDr. Seussin his first all-color picture book,'Happy Birthday to You!'Fly with the Great Birthday Bird in this fantastical commemoration of YOU! And make the most of your special day, which only comes once a year!With birthday festivities on every page, readers go on a journey that teaches them to celebrate being themselves—every single day of the year! This joyful classic rejoices about the things that make you unique! The ultimate birthday gift for ages one to 101—from the one and only Dr. Seuss!Dr. Seussand his unique combination of hilarious stories, zany pictures and riotous rhymes, have been delighting young children and helping them learn to read for over fifty years. Creator of classics such as'The Cat in the Hat' (1957),'Green Eggs and Ham' (1960),and'How the Grinch Stole Christmas!' (1957), he is still ranked among the world's top children's authors, with nearly half a billion books sold worldwide.Edition MSRP: US $16⁹⁹ / $21⁹⁹ CAN(ISBN 978-0-394-80076-9)Printed in the United States of AmericaShow more",369.0,9780394800769.0,"August 12, 1959",1959,Random House Books for Young Readers,1950.0,bird
https://www.goodreads.com/book/show/826281.Sam_and_the_Firefly,owl,he/him,,he/him,27,5907,Sam and the Firefly,P.D. Eastman,1950s,,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565846473i/826281.jpg,"Sam the Owl and Gus the Firefly literally light up the sky in this classic Beginner Book edited by Dr. Seuss. InSam and the Firefly,P. D. Eastman (author ofAre You My Mother?andGo, Dog. Go!) introduces us to the dynamic duo of Sam and Gus, who soar through the air writing words in the night sky. But when Gus’s words end up causing confusion and chaos for the people on the ground, it’s up to Sam to help Gus “write” his wrongs.Originally created by Dr. Seuss, Beginner Books encourage children to read all by themselves, with simple words and illustrations that give clues to their meaning.""...provides interest, suspense and word repetition. Illustrations excellent. Recommended.""--(starred)School Library Journal.Show more",209.0,9780394800066.0,"January 1, 1958",1958,Random House,1950.0,owl
https://www.goodreads.com/book/show/826281.Sam_and_the_Firefly,firefly,he/him,,he/him,27,5907,Sam and the Firefly,P.D. Eastman,1950s,,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565846473i/826281.jpg,"Sam the Owl and Gus the Firefly literally light up the sky in this classic Beginner Book edited by Dr. Seuss. InSam and the Firefly,P. D. Eastman (author ofAre You My Mother?andGo, Dog. Go!) introduces us to the dynamic duo of Sam and Gus, who soar through the air writing words in the night sky. But when Gus’s words end up causing confusion and chaos for the people on the ground, it’s up to Sam to help Gus “write” his wrongs.Originally created by Dr. Seuss, Beginner Books encourage children to read all by themselves, with simple words and illustrations that give clues to their meaning.""...provides interest, suspense and word repetition. Illustrations excellent. Recommended.""--(starred)School Library Journal.Show more",209.0,9780394800066.0,"January 1, 1958",1958,Random House,1950.0,firefly
https://www.goodreads.com/book/show/163358.Baby_Farm_Animals,sheep,he/him,,he/him,28,5671,Baby Farm Animals,Garth Williams,1950s,,4.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388276347i/163358.jpg,Get to know the baby animals on the farm.,85.0,9780375836862.0,"January 1, 1953",1953,Golden Books,1950.0,sheep
https://www.goodreads.com/book/show/163358.Baby_Farm_Animals,rabbit,she/her,,she/her,28,5671,Baby Farm Animals,Garth Williams,1950s,,4.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388276347i/163358.jpg,Get to know the baby animals on the farm.,85.0,9780375836862.0,"January 1, 1953",1953,Golden Books,1950.0,rabbit
https://www.goodreads.com/book/show/163358.Baby_Farm_Animals,donkey,he/him,,he/him,28,5671,Baby Farm Animals,Garth Williams,1950s,,4.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388276347i/163358.jpg,Get to know the baby animals on the farm.,85.0,9780375836862.0,"January 1, 1953",1953,Golden Books,1950.0,donkey
https://www.goodreads.com/book/show/163358.Baby_Farm_Animals,pig,he/him,,he/him,28,5671,Baby Farm Animals,Garth Williams,1950s,,4.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388276347i/163358.jpg,Get to know the baby animals on the farm.,85.0,9780375836862.0,"January 1, 1953",1953,Golden Books,1950.0,pig
https://www.goodreads.com/book/show/163358.Baby_Farm_Animals,goose,she/her,,she/her,28,5671,Baby Farm Animals,Garth Williams,1950s,,4.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388276347i/163358.jpg,Get to know the baby animals on the farm.,85.0,9780375836862.0,"January 1, 1953",1953,Golden Books,1950.0,goose
https://www.goodreads.com/book/show/163358.Baby_Farm_Animals,horse,she/her,,she/her,28,5671,Baby Farm Animals,Garth Williams,1950s,,4.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388276347i/163358.jpg,Get to know the baby animals on the farm.,85.0,9780375836862.0,"January 1, 1953",1953,Golden Books,1950.0,horse
https://www.goodreads.com/book/show/163358.Baby_Farm_Animals,pony,he/him,,he/him,28,5671,Baby Farm Animals,Garth Williams,1950s,,4.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388276347i/163358.jpg,Get to know the baby animals on the farm.,85.0,9780375836862.0,"January 1, 1953",1953,Golden Books,1950.0,pony
https://www.goodreads.com/book/show/161788.If_I_Ran_the_Circus,whale,he/him,,he/him,29,5590,If I Ran the Circus,Dr. Seuss,1950s,,3.93,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347421550i/161788.jpg,"Step right up for Dr. Seuss’s classic rhyming picture-book tale of young Morris McGurk’s big circus dreams. This circus has more than a mere lion tamer and trapeze artist! At the Circus McGurkus, you’ll be intrigued by the wink-hooded Hoodwink, terrified by the Spotted Atrocious, and amazed by the daring feats of the great Sneelock. And these are just a few of the astonishing things you’ll find under this big top. Told with the humor and originality that are synonymous with Dr. Seuss,If I Ran the Circusis a crowd-pleasing showstopper!",329.0,9780394800806.0,"October 12, 1956",1956,Random House Books for Young Readers,1950.0,whale
https://www.goodreads.com/book/show/595417.The_Gingerbread_Man,bear,he/him,,he/him,30,5277,The Gingerbread Man,Nancy Nolte,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388251831i/595417.jpg,"RUN, RUN as fast as you can.You can’t catch me—I’m the Gingerbread Man!Recently discovered in the Golden Books archive, this favorite folktale has been out of print for over 30 years. The early painterly art style of Richard Scarry looks new and fresh again in this keepsake edition. His lively images will run off the pages and into the hearts of a new generation of children.Show more",74.0,9780375825897.0,"January 1, 1956",1956,Golden Books,1950.0,bear
https://www.goodreads.com/book/show/595417.The_Gingerbread_Man,fox,he/him,,he/him,30,5277,The Gingerbread Man,Nancy Nolte,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388251831i/595417.jpg,"RUN, RUN as fast as you can.You can’t catch me—I’m the Gingerbread Man!Recently discovered in the Golden Books archive, this favorite folktale has been out of print for over 30 years. The early painterly art style of Richard Scarry looks new and fresh again in this keepsake edition. His lively images will run off the pages and into the hearts of a new generation of children.Show more",74.0,9780375825897.0,"January 1, 1956",1956,Golden Books,1950.0,fox
https://www.goodreads.com/book/show/1800287.The_Biggest_Bear,bear,he/him,,he/him,32,4795,The Biggest Bear,Lynd Ward,1950s,,4.04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348786731i/1800287.jpg,Johnny goes hunting for a bearskin to hang on his family's barn and returns with a small bundle of trouble.,449.0,9780395148068.0,"June 1, 1952",1952,Houghton Mifflin Company,1950.0,bear
https://www.goodreads.com/book/show/890686.The_Bunny_Book,bunny,he/him,,he/him,35,4083,The Bunny Book,Patsy Scarry,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320508746i/890686.jpg,"A daddy bunny plays with his baby bunny and says, “What will our baby be when he grows up?” Everyone, from the baby’s mother to big sister to Great Aunt Bunny, seems to know: a clown, a policeman, a candy store owner. But the baby only nibbles on his carrot and looks wise . . . for he knows what he will grow up to be!",80.0,9780375832246.0,"January 1, 1955",1955,Golden Books,1950.0,rabbit
https://www.goodreads.com/book/show/890686.The_Bunny_Book,bunny,he/him,,he/him,35,4083,The Bunny Book,Patsy Scarry,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320508746i/890686.jpg,"A daddy bunny plays with his baby bunny and says, “What will our baby be when he grows up?” Everyone, from the baby’s mother to big sister to Great Aunt Bunny, seems to know: a clown, a policeman, a candy store owner. But the baby only nibbles on his carrot and looks wise . . . for he knows what he will grow up to be!",80.0,9780375832246.0,"January 1, 1955",1955,Golden Books,1950.0,rabbit
https://www.goodreads.com/book/show/890686.The_Bunny_Book,bunny,she/her,,she/her,35,4083,The Bunny Book,Patsy Scarry,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320508746i/890686.jpg,"A daddy bunny plays with his baby bunny and says, “What will our baby be when he grows up?” Everyone, from the baby’s mother to big sister to Great Aunt Bunny, seems to know: a clown, a policeman, a candy store owner. But the baby only nibbles on his carrot and looks wise . . . for he knows what he will grow up to be!",80.0,9780375832246.0,"January 1, 1955",1955,Golden Books,1950.0,rabbit
https://www.goodreads.com/book/show/890686.The_Bunny_Book,bunny,he/him,,he/him,35,4083,The Bunny Book,Patsy Scarry,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320508746i/890686.jpg,"A daddy bunny plays with his baby bunny and says, “What will our baby be when he grows up?” Everyone, from the baby’s mother to big sister to Great Aunt Bunny, seems to know: a clown, a policeman, a candy store owner. But the baby only nibbles on his carrot and looks wise . . . for he knows what he will grow up to be!",80.0,9780375832246.0,"January 1, 1955",1955,Golden Books,1950.0,rabbit
https://www.goodreads.com/book/show/890686.The_Bunny_Book,bunny,she/her,,she/her,35,4083,The Bunny Book,Patsy Scarry,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320508746i/890686.jpg,"A daddy bunny plays with his baby bunny and says, “What will our baby be when he grows up?” Everyone, from the baby’s mother to big sister to Great Aunt Bunny, seems to know: a clown, a policeman, a candy store owner. But the baby only nibbles on his carrot and looks wise . . . for he knows what he will grow up to be!",80.0,9780375832246.0,"January 1, 1955",1955,Golden Books,1950.0,rabbit
https://www.goodreads.com/book/show/890686.The_Bunny_Book,bunny,she/her,,she/her,35,4083,The Bunny Book,Patsy Scarry,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320508746i/890686.jpg,"A daddy bunny plays with his baby bunny and says, “What will our baby be when he grows up?” Everyone, from the baby’s mother to big sister to Great Aunt Bunny, seems to know: a clown, a policeman, a candy store owner. But the baby only nibbles on his carrot and looks wise . . . for he knows what he will grow up to be!",80.0,9780375832246.0,"January 1, 1955",1955,Golden Books,1950.0,rabbit
https://www.goodreads.com/book/show/890686.The_Bunny_Book,bunny,he/him,,he/him,35,4083,The Bunny Book,Patsy Scarry,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320508746i/890686.jpg,"A daddy bunny plays with his baby bunny and says, “What will our baby be when he grows up?” Everyone, from the baby’s mother to big sister to Great Aunt Bunny, seems to know: a clown, a policeman, a candy store owner. But the baby only nibbles on his carrot and looks wise . . . for he knows what he will grow up to be!",80.0,9780375832246.0,"January 1, 1955",1955,Golden Books,1950.0,rabbit
https://www.goodreads.com/book/show/890686.The_Bunny_Book,bunny,he/him,,he/him,35,4083,The Bunny Book,Patsy Scarry,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320508746i/890686.jpg,"A daddy bunny plays with his baby bunny and says, “What will our baby be when he grows up?” Everyone, from the baby’s mother to big sister to Great Aunt Bunny, seems to know: a clown, a policeman, a candy store owner. But the baby only nibbles on his carrot and looks wise . . . for he knows what he will grow up to be!",80.0,9780375832246.0,"January 1, 1955",1955,Golden Books,1950.0,rabbit
https://www.goodreads.com/book/show/890686.The_Bunny_Book,bunny,she/her,,she/her,35,4083,The Bunny Book,Patsy Scarry,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320508746i/890686.jpg,"A daddy bunny plays with his baby bunny and says, “What will our baby be when he grows up?” Everyone, from the baby’s mother to big sister to Great Aunt Bunny, seems to know: a clown, a policeman, a candy store owner. But the baby only nibbles on his carrot and looks wise . . . for he knows what he will grow up to be!",80.0,9780375832246.0,"January 1, 1955",1955,Golden Books,1950.0,rabbit
https://www.goodreads.com/book/show/890686.The_Bunny_Book,bunny,she/her,,she/her,35,4083,The Bunny Book,Patsy Scarry,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320508746i/890686.jpg,"A daddy bunny plays with his baby bunny and says, “What will our baby be when he grows up?” Everyone, from the baby’s mother to big sister to Great Aunt Bunny, seems to know: a clown, a policeman, a candy store owner. But the baby only nibbles on his carrot and looks wise . . . for he knows what he will grow up to be!",80.0,9780375832246.0,"January 1, 1955",1955,Golden Books,1950.0,rabbit
https://www.goodreads.com/book/show/890686.The_Bunny_Book,bunny,she/her,,she/her,35,4083,The Bunny Book,Patsy Scarry,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320508746i/890686.jpg,"A daddy bunny plays with his baby bunny and says, “What will our baby be when he grows up?” Everyone, from the baby’s mother to big sister to Great Aunt Bunny, seems to know: a clown, a policeman, a candy store owner. But the baby only nibbles on his carrot and looks wise . . . for he knows what he will grow up to be!",80.0,9780375832246.0,"January 1, 1955",1955,Golden Books,1950.0,rabbit
https://www.goodreads.com/book/show/890686.The_Bunny_Book,bunny,he/him,,he/him,35,4083,The Bunny Book,Patsy Scarry,1950s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320508746i/890686.jpg,"A daddy bunny plays with his baby bunny and says, “What will our baby be when he grows up?” Everyone, from the baby’s mother to big sister to Great Aunt Bunny, seems to know: a clown, a policeman, a candy store owner. But the baby only nibbles on his carrot and looks wise . . . for he knows what he will grow up to be!",80.0,9780375832246.0,"January 1, 1955",1955,Golden Books,1950.0,rabbit
https://www.goodreads.com/book/show/330.On_Beyond_Zebra_,bird,she/her,,she/her,37,3660,On Beyond Zebra!,Dr. Seuss,1950s,,4.02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617031558i/330.jpg,"If you think the alphabet stops withZ,you are wrong. So wrong. Leave it to Conrad Cornelius o'Donald o'Dell (with a little help from Dr. Seuss) to create an entirely new alphabetbeginningwithZ! This rhyming picture book introduces twenty new letters and the creatures that one can spell with them. Discover (and spell) such wonderfully Seussian creations as the Yuzz-a-ma-Tuzz and the High Gargel-orum. Readers young and old will be giggling from beginning to end . . . or should we say, from Yuzz to Hi!",304.0,9780394800844.0,"January 1, 1955",1955,Random House Books for Young Readers,1950.0,bird
https://www.goodreads.com/book/show/802348.Anatole,mouse,he/him,,he/him,38,3472,"Anatole (Anatole, #1)",Eve Titus,1950s,,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425040625i/802348.jpg,"Anatole is a most honorable mouse. When he realizes that humans are upset by mice sampling their leftovers, he is shocked! He must provide for his beloved family—but he is determined to find a way to earn his supper. And so he heads for the tasting room at the Duvall Cheese Factory. On each cheese, he leaves a small note—""good,"" ""not so good,"" ""needs orange peel""—and signs his name. When workers at the Duvall factory find his notes in the morning, they are perplexed—but they realize that this mysterious Anatole has an exceptional palate and take his advice. Soon Duvall is making the best cheese in all of Paris! They would like to give Anatole a reward—if only they could find him...Show more",190.0,9780375839016.0,"January 1, 1956",1956,Knopf Books for Young Readers,1950.0,mouse
https://www.goodreads.com/book/show/802348.Anatole,mouse,she/her,,she/her,38,3472,"Anatole (Anatole, #1)",Eve Titus,1950s,,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425040625i/802348.jpg,"Anatole is a most honorable mouse. When he realizes that humans are upset by mice sampling their leftovers, he is shocked! He must provide for his beloved family—but he is determined to find a way to earn his supper. And so he heads for the tasting room at the Duvall Cheese Factory. On each cheese, he leaves a small note—""good,"" ""not so good,"" ""needs orange peel""—and signs his name. When workers at the Duvall factory find his notes in the morning, they are perplexed—but they realize that this mysterious Anatole has an exceptional palate and take his advice. Soon Duvall is making the best cheese in all of Paris! They would like to give Anatole a reward—if only they could find him...Show more",190.0,9780375839016.0,"January 1, 1956",1956,Knopf Books for Young Readers,1950.0,mouse
https://www.goodreads.com/book/show/802348.Anatole,mouse,he/him,,he/him,38,3472,"Anatole (Anatole, #1)",Eve Titus,1950s,,4.22,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425040625i/802348.jpg,"Anatole is a most honorable mouse. When he realizes that humans are upset by mice sampling their leftovers, he is shocked! He must provide for his beloved family—but he is determined to find a way to earn his supper. And so he heads for the tasting room at the Duvall Cheese Factory. On each cheese, he leaves a small note—""good,"" ""not so good,"" ""needs orange peel""—and signs his name. When workers at the Duvall factory find his notes in the morning, they are perplexed—but they realize that this mysterious Anatole has an exceptional palate and take his advice. Soon Duvall is making the best cheese in all of Paris! They would like to give Anatole a reward—if only they could find him...Show more",190.0,9780375839016.0,"January 1, 1956",1956,Knopf Books for Young Readers,1950.0,mouse
https://www.goodreads.com/book/show/142033.Chanticleer_and_the_Fox,fox,he/him,,he/him,39,3462,Chanticleer and the Fox,Barbara Cooney,1950s,,3.83,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386920782i/142033.jpg,"Adapted fromThe Canterbury TalesOne of the most delightful fables in our heritage is the story of the proud cock and the witty fox who flattered him. Chaucer told the story with vigorous rhythm and singing words; Barbara Cooney has adapted it for chidlren and illustrated it with pictures as handsome as a medieval herbal.Chanticleer was a merry rooster, ""His comb was redder than fine coral and turreted like a castle wall, his bill was black and shone like jet, and his feathers were like burnished gold."" He had seven hens, the fairest of which was Partlet.It was a great joy to hear them sing together. But one night a sorrowful event overtook them. A fox, tipped with black, and full of sly wickedness, burst through the hedge into the yard where Chanticleer and his wives were in the habit of going. The fox was clever, but he met his match in the rooster.Barbara Cooney's pictures are the most beautiful this gifted artist has ever drawn. Richness of color, strength of line and an abundance of color detail will attract children to them time after time and bring new delight to each reading.Show more",294.0,9780064430876.0,"January 1, 1958",1958,HarperCollins,1950.0,fox
https://www.goodreads.com/book/show/934700.In_a_People_House,bird,he/him,,he/him,29,16849,In a People House,Theo LeSieg,1970s,,4.19,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348082534i/934700.jpg,"When a spunky mouse invites a passing bird to see what's inside a People House, chaos ensues while beginning readers learn the names of 65 common household items—andthat people are generally not pleased to find mice and birds in their houses! A super simple, delightfully silly introduction to objects around the home—from none other than Dr. Seuss!",246.0,9780394823959.0,"January 1, 1972",1972,Random House Books for Young Readers,1970.0,bird
https://www.goodreads.com/book/show/2617684-walt-disney-s-winnie-the-pooh-and-tigger-too,bear,he/him,,he/him,31,16219,Walt Disney's Winnie the Pooh and Tigger Too,Walt Disney Company,1970s,,4.42,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1561740531i/2617684.jpg,"The story begins with Tigger bouncing into Pooh. He's on his way to see Rabbit and he also bounces into Piglet along the way. Rabbit is not amused when Tigger arrives and bounces him and decides to come up with a plan to ""unbounce"" Tigger.",73.0,9780717287567.0,"January 27, 1976",1976,Grolier Books,1970.0,bear
